,element_type,now_cost,total_points,id
4826,3,90,136,4826
4827,3,90,140,4827
4828,3,90,146,4828
4829,3,90,149,4829
4830,3,90,143,4830
4831,3,90,148,4831
4832,3,90,130,4832
4833,3,90,146,4833
4834,3,90,153,4834
4835,3,90,146,4835
4836,3,90,143,4836
4837,3,90,160,4837
4838,3,90,157,4838
4839,3,90,130,4839
4840,3,90,154,4840
4841,3,90,161,4841
4842,3,90,147,4842
4843,3,90,141,4843
4844,3,90,136,4844
4845,3,90,134,4845
4846,3,90,132,4846
4847,3,90,156,4847
4848,3,90,155,4848
4849,3,90,140,4849
4850,3,90,160,4850
4851,3,90,130,4851
4852,3,90,158,4852
4853,3,90,132,4853
4854,3,90,138,4854
4855,3,90,156,4855
4856,3,90,150,4856
4857,3,90,160,4857
4858,3,90,152,4858
4859,3,90,155,4859
4860,3,90,142,4860
4861,3,90,148,4861
4862,3,90,154,4862
4863,3,90,135,4863
4864,3,90,148,4864
4865,3,90,156,4865
4866,3,90,159,4866
4867,3,90,152,4867
4868,3,90,142,4868
4869,3,90,158,4869
4870,3,90,153,4870
4871,3,90,134,4871
4872,3,90,161,4872
4873,3,90,153,4873
4874,3,90,131,4874
4875,3,90,137,4875
4876,3,90,153,4876
4877,3,90,147,4877
4878,3,90,134,4878
4879,3,90,155,4879
4880,3,90,133,4880
4881,3,90,140,4881
4882,3,90,137,4882
4883,3,90,137,4883
4884,3,90,143,4884
4885,3,90,143,4885
4886,3,90,140,4886
4887,3,90,141,4887
4888,3,90,158,4888
4889,3,90,161,4889
4890,3,90,146,4890
4891,3,90,160,4891
4892,4,91,153,4892
4893,4,91,154,4893
4894,4,91,157,4894
4895,3,91,166,4895
4896,3,91,180,4896
4897,4,91,141,4897
4898,3,91,103,4898
4899,4,91,135,4899
4900,4,91,139,4900
4901,4,91,149,4901
4902,3,91,164,4902
4903,4,91,152,4903
4904,4,91,152,4904
4905,4,91,149,4905
4906,4,91,158,4906
4907,3,91,139,4907
4908,3,91,189,4908
4909,3,91,146,4909
4910,3,91,184,4910
4911,3,91,138,4911
4912,3,91,184,4912
4913,4,91,160,4913
4914,4,91,137,4914
4915,3,91,103,4915
4916,4,91,159,4916
4917,3,91,142,4917
4918,4,91,160,4918
4919,4,91,134,4919
4920,4,91,153,4920
4921,4,91,160,4921
4922,4,91,159,4922
4923,3,91,133,4923
4924,3,91,151,4924
4925,3,91,146,4925
4926,4,91,137,4926
4927,4,91,150,4927
4928,4,91,157,4928
4929,4,91,138,4929
4930,4,91,160,4930
4931,4,91,160,4931
4932,3,91,173,4932
4933,3,91,114,4933
4934,3,91,151,4934
4935,3,91,121,4935
4936,3,91,139,4936
4937,4,91,143,4937
4938,3,91,116,4938
4939,3,91,148,4939
4940,4,91,150,4940
4941,3,91,127,4941
4942,4,91,144,4942
4943,4,91,142,4943
4944,3,91,187,4944
4945,4,91,156,4945
4946,4,91,160,4946
4947,4,91,138,4947
4948,4,91,145,4948
4949,4,91,156,4949
4950,4,91,142,4950
4951,4,91,153,4951
4952,4,91,148,4952
4953,3,91,151,4953
4954,4,91,153,4954
4955,3,91,179,4955
4956,4,91,144,4956
4957,4,91,151,4957
4958,3,91,153,4958
4959,3,91,177,4959
4960,3,91,112,4960
4961,3,91,132,4961
4962,4,91,141,4962
4963,4,91,137,4963
4964,3,91,182,4964
4965,3,91,151,4965
4966,3,91,110,4966
4967,4,91,151,4967
4968,4,91,144,4968
4969,4,91,137,4969
4970,4,91,156,4970
4971,4,91,156,4971
4972,3,91,123,4972
4973,3,91,140,4973
4974,4,91,152,4974
4975,3,91,182,4975
4976,4,91,138,4976
4977,4,91,151,4977
4978,3,91,143,4978
4979,3,91,189,4979
4980,3,91,150,4980
4981,3,91,137,4981
4982,3,92,133,4982
4983,3,92,139,4983
4984,3,92,133,4984
4985,3,92,133,4985
4986,3,92,149,4986
4987,3,92,168,4987
4988,3,92,153,4988
4989,3,92,132,4989
4990,3,92,140,4990
4991,3,92,161,4991
4992,3,92,149,4992
4993,3,92,132,4993
4994,3,92,131,4994
4995,3,92,133,4995
4996,3,92,139,4996
4997,3,92,165,4997
4998,3,92,168,4998
4999,3,92,162,4999
5000,3,92,159,5000
5001,3,92,161,5001
5002,3,92,157,5002
5003,3,92,155,5003
5004,3,92,162,5004
5005,3,92,163,5005
5006,3,92,169,5006
5007,3,92,139,5007
5008,3,92,159,5008
5009,3,92,155,5009
5010,3,92,138,5010
5011,3,92,140,5011
5012,3,92,149,5012
5013,3,92,162,5013
5014,3,92,152,5014
5015,3,92,169,5015
5016,3,92,166,5016
5017,3,92,156,5017
5018,3,92,141,5018
5019,3,92,134,5019
5020,3,92,140,5020
5021,3,92,162,5021
5022,3,92,136,5022
5023,3,92,156,5023
5024,3,92,136,5024
5025,3,92,164,5025
5026,3,92,156,5026
5027,3,92,159,5027
5028,3,92,169,5028
5029,3,92,132,5029
5030,3,92,140,5030
5031,3,92,141,5031
5032,3,92,164,5032
5033,3,92,140,5033
5034,3,92,132,5034
5035,3,92,131,5035
5036,3,92,163,5036
5037,3,92,136,5037
5038,3,92,161,5038
5039,3,92,133,5039
5040,3,92,159,5040
5041,3,92,150,5041
5042,3,92,152,5042
5043,3,92,136,5043
5044,3,92,143,5044
5045,3,92,168,5045
5046,3,92,142,5046
5047,3,92,150,5047
5048,3,92,165,5048
5049,3,92,136,5049
5050,3,92,163,5050
5051,3,92,158,5051
5052,3,92,157,5052
5053,3,92,157,5053
5054,3,92,141,5054
5055,3,92,133,5055
5056,3,92,151,5056
5057,3,92,138,5057
5058,3,92,168,5058
5059,3,92,159,5059
5060,3,92,153,5060
5061,3,92,165,5061
5062,3,92,149,5062
5063,3,92,147,5063
5064,3,92,145,5064
5065,3,92,139,5065
5066,3,92,155,5066
5067,3,92,146,5067
5068,3,92,135,5068
5069,3,92,166,5069
5070,3,92,145,5070
5071,3,92,166,5071
5072,3,92,132,5072
5073,3,93,146,5073
5074,3,93,175,5074
5075,3,93,125,5075
5076,3,93,138,5076
5077,3,93,173,5077
5078,3,93,135,5078
5079,3,93,142,5079
5080,3,93,153,5080
5081,3,93,157,5081
5082,3,93,134,5082
5083,3,93,130,5083
5084,3,93,176,5084
5085,3,93,122,5085
5086,3,93,130,5086
5087,3,93,164,5087
5088,3,93,140,5088
5089,3,93,124,5089
5090,3,93,142,5090
5091,3,93,182,5091
5092,3,93,164,5092
5093,3,93,173,5093
5094,3,93,151,5094
5095,3,93,121,5095
5096,3,93,145,5096
5097,3,93,143,5097
5098,3,93,156,5098
5099,3,93,129,5099
5100,3,93,166,5100
5101,3,93,122,5101
5102,3,93,174,5102
5103,3,93,128,5103
5104,3,93,121,5104
5105,3,93,165,5105
5106,3,93,155,5106
5107,3,93,145,5107
5108,3,93,142,5108
5109,3,93,160,5109
5110,3,93,125,5110
5111,3,93,161,5111
5112,3,93,144,5112
5113,3,93,125,5113
5114,3,93,164,5114
5115,3,93,126,5115
5116,3,93,139,5116
5117,3,93,148,5117
5118,3,93,137,5118
5119,3,93,140,5119
5120,3,93,148,5120
5121,3,93,160,5121
5122,3,93,183,5122
5123,3,93,174,5123
5124,3,93,137,5124
5125,3,93,165,5125
5126,3,93,151,5126
5127,3,93,165,5127
5128,3,93,155,5128
5129,3,93,136,5129
5130,3,93,140,5130
5131,3,93,151,5131
5132,3,93,136,5132
5133,3,93,180,5133
5134,3,93,167,5134
5135,3,93,130,5135
5136,3,93,126,5136
5137,3,93,163,5137
5138,3,93,157,5138
5139,3,93,178,5139
5140,3,93,175,5140
5141,3,93,175,5141
5142,3,93,141,5142
5143,3,93,152,5143
5144,3,93,124,5144
5145,3,93,150,5145
5146,3,93,159,5146
5147,3,93,121,5147
5148,3,93,155,5148
5149,3,93,163,5149
5150,3,93,165,5150
5151,3,93,180,5151
5152,3,93,153,5152
5153,3,93,147,5153
5154,3,93,158,5154
5155,3,93,130,5155
5156,3,93,149,5156
5157,3,93,127,5157
5158,3,93,141,5158
5159,3,93,155,5159
5160,3,93,166,5160
5161,3,93,130,5161
5162,3,93,174,5162
5163,3,93,145,5163
5164,3,94,185,5164
5165,3,94,165,5165
5166,3,94,126,5166
5167,3,94,169,5167
5168,3,94,142,5168
5169,3,94,134,5169
5170,3,94,127,5170
5171,3,94,186,5171
5172,3,94,149,5172
5173,3,94,177,5173
5174,3,94,152,5174
5175,3,94,128,5175
5176,3,94,131,5176
5177,3,94,155,5177
5178,3,94,169,5178
5179,3,94,182,5179
5180,3,94,137,5180
5181,3,94,179,5181
5182,3,94,159,5182
5183,3,94,183,5183
5184,3,94,155,5184
5185,3,94,143,5185
5186,3,94,126,5186
5187,3,94,180,5187
5188,3,94,182,5188
5189,3,94,126,5189
5190,3,94,155,5190
5191,3,94,140,5191
5192,3,94,188,5192
5193,3,94,168,5193
5194,3,94,157,5194
5195,3,94,157,5195
5196,3,94,175,5196
5197,3,94,144,5197
5198,3,94,151,5198
5199,3,94,177,5199
5200,3,94,150,5200
5201,3,94,122,5201
5202,3,94,155,5202
5203,3,94,153,5203
5204,3,94,134,5204
5205,3,94,146,5205
5206,3,94,129,5206
5207,3,94,157,5207
5208,3,94,128,5208
5209,3,94,187,5209
5210,3,94,178,5210
5211,3,94,135,5211
5212,3,94,155,5212
5213,3,94,186,5213
5214,3,94,167,5214
5215,3,94,174,5215
5216,3,94,170,5216
5217,3,94,169,5217
5218,3,94,124,5218
5219,3,94,159,5219
5220,3,94,179,5220
5221,3,94,152,5221
5222,3,94,186,5222
5223,3,94,162,5223
5224,3,94,184,5224
5225,3,94,167,5225
5226,3,94,175,5226
5227,3,94,135,5227
5228,3,94,157,5228
5229,3,94,129,5229
5230,3,94,130,5230
5231,3,94,125,5231
5232,3,94,175,5232
5233,3,94,130,5233
5234,3,94,151,5234
5235,3,94,125,5235
5236,3,94,179,5236
5237,3,94,134,5237
5238,3,94,161,5238
5239,3,94,141,5239
5240,3,94,139,5240
5241,3,94,143,5241
5242,3,94,139,5242
5243,3,94,124,5243
5244,3,94,149,5244
5245,3,94,154,5245
5246,3,94,166,5246
5247,3,94,178,5247
5248,3,94,153,5248
5249,3,94,182,5249
5250,3,94,181,5250
5251,3,94,146,5251
5252,3,94,168,5252
5253,3,94,139,5253
5254,3,94,172,5254
5255,3,94,186,5255
5256,3,95,163,5256
5257,3,95,162,5257
5258,3,95,137,5258
5259,3,95,139,5259
5260,3,95,154,5260
5261,3,95,149,5261
5262,3,95,165,5262
5263,3,95,176,5263
5264,3,95,164,5264
5265,3,95,171,5265
5266,3,95,180,5266
5267,3,95,166,5267
5268,3,95,182,5268
5269,3,95,152,5269
5270,3,95,138,5270
5271,3,95,154,5271
5272,3,95,158,5272
5273,3,95,137,5273
5274,3,95,150,5274
5275,3,95,186,5275
5276,3,95,150,5276
5277,3,95,182,5277
5278,3,95,128,5278
5279,3,95,179,5279
5280,3,95,154,5280
5281,3,95,139,5281
5282,3,95,176,5282
5283,3,95,125,5283
5284,3,95,174,5284
5285,3,95,140,5285
5286,3,95,132,5286
5287,3,95,147,5287
5288,3,95,131,5288
5289,3,95,143,5289
5290,3,95,162,5290
5291,3,95,128,5291
5292,3,95,188,5292
5293,3,95,132,5293
5294,3,95,141,5294
5295,3,95,148,5295
5296,3,95,185,5296
5297,3,95,139,5297
5298,3,95,152,5298
5299,3,95,189,5299
5300,3,95,145,5300
5301,3,95,124,5301
5302,3,95,133,5302
5303,3,95,165,5303
5304,3,95,169,5304
5305,3,95,147,5305
5306,3,95,170,5306
5307,3,95,140,5307
5308,3,95,180,5308
5309,3,95,147,5309
5310,3,95,169,5310
5311,3,95,161,5311
5312,3,95,163,5312
5313,3,95,153,5313
5314,3,95,132,5314
5315,3,95,141,5315
5316,3,95,188,5316
5317,3,95,138,5317
5318,3,95,189,5318
5319,3,95,174,5319
5320,3,95,156,5320
5321,3,95,181,5321
5322,3,95,166,5322
5323,3,95,185,5323
5324,3,95,165,5324
5325,3,95,144,5325
5326,3,95,131,5326
5327,3,95,148,5327
5328,3,95,128,5328
5329,3,95,166,5329
5330,3,95,145,5330
5331,3,95,168,5331
5332,3,95,145,5332
5333,3,95,125,5333
5334,3,95,129,5334
5335,3,95,164,5335
5336,3,95,186,5336
5337,3,95,151,5337
5338,3,95,171,5338
5339,3,95,148,5339
5340,3,95,153,5340
5341,3,95,162,5341
5342,3,95,156,5342
5343,3,95,167,5343
5344,3,95,181,5344
5345,3,95,176,5345
5346,3,95,143,5346
5347,4,96,170,5347
5348,3,96,163,5348
5349,4,96,167,5349
5350,3,96,156,5350
5351,3,96,150,5351
5352,4,96,168,5352
5353,4,96,151,5353
5354,3,96,150,5354
5355,4,96,167,5355
5356,4,96,161,5356
5357,3,96,190,5357
5358,3,96,178,5358
5359,3,96,136,5359
5360,4,96,149,5360
5361,3,96,131,5361
5362,3,96,137,5362
5363,3,96,161,5363
5364,4,96,167,5364
5365,4,96,168,5365
5366,3,96,137,5366
5367,4,96,161,5367
5368,4,96,155,5368
5369,4,96,157,5369
5370,3,96,140,5370
5371,3,96,147,5371
5372,4,96,153,5372
5373,4,96,151,5373
5374,3,96,169,5374
5375,4,96,150,5375
5376,4,96,156,5376
5377,3,96,175,5377
5378,3,96,154,5378
5379,4,96,168,5379
5380,3,96,152,5380
5381,3,96,135,5381
5382,3,96,186,5382
5383,4,96,171,5383
5384,3,96,127,5384
5385,3,96,155,5385
5386,3,96,189,5386
5387,4,96,155,5387
5388,4,96,165,5388
5389,4,96,169,5389
5390,3,96,156,5390
5391,4,96,162,5391
5392,4,96,171,5392
5393,4,96,152,5393
5394,3,96,143,5394
5395,3,96,144,5395
5396,3,96,137,5396
5397,4,96,156,5397
5398,4,96,153,5398
5399,4,96,152,5399
5400,3,96,139,5400
5401,4,96,166,5401
5402,3,96,190,5402
5403,4,96,149,5403
5404,3,96,159,5404
5405,3,96,192,5405
5406,3,96,183,5406
5407,4,96,165,5407
5408,3,96,132,5408
5409,4,96,163,5409
5410,4,96,166,5410
5411,4,96,160,5411
5412,3,96,157,5412
5413,3,96,171,5413
5414,4,96,169,5414
5415,4,96,165,5415
5416,3,96,143,5416
5417,4,96,158,5417
5418,3,96,135,5418
5419,4,96,168,5419
5420,3,96,127,5420
5421,4,96,150,5421
5422,4,96,171,5422
5423,4,96,163,5423
5424,4,96,171,5424
5425,3,96,160,5425
5426,3,96,172,5426
5427,3,96,146,5427
5428,3,96,140,5428
5429,4,96,168,5429
5430,4,96,159,5430
5431,4,96,151,5431
5432,4,96,168,5432
5433,3,96,168,5433
5434,4,96,149,5434
5435,4,96,153,5435
5436,3,96,131,5436
5437,3,96,161,5437
5438,4,96,150,5438
5439,4,97,158,5439
5440,4,97,172,5440
5441,4,97,172,5441
5442,4,97,164,5442
5443,4,97,158,5443
5444,4,97,162,5444
5445,4,97,151,5445
5446,4,97,151,5446
5447,4,97,158,5447
5448,4,97,170,5448
5449,4,97,162,5449
5450,4,97,152,5450
5451,4,97,158,5451
5452,4,97,152,5452
5453,4,97,171,5453
5454,4,97,156,5454
5455,4,97,162,5455
5456,4,97,151,5456
5457,4,97,154,5457
5458,4,97,170,5458
5459,4,97,157,5459
5460,4,97,161,5460
5461,4,97,172,5461
5462,4,97,172,5462
5463,4,97,166,5463
5464,4,97,160,5464
5465,4,97,154,5465
5466,4,97,165,5466
5467,4,97,164,5467
5468,4,97,156,5468
5469,4,97,159,5469
5470,4,97,167,5470
5471,4,97,172,5471
5472,4,97,157,5472
5473,4,97,160,5473
5474,4,97,173,5474
5475,4,97,153,5475
5476,4,97,158,5476
5477,4,97,160,5477
5478,4,97,158,5478
5479,4,97,158,5479
5480,4,97,172,5480
5481,4,97,155,5481
5482,4,97,161,5482
5483,4,97,151,5483
5484,4,97,153,5484
5485,4,97,160,5485
5486,4,97,161,5486
5487,4,97,164,5487
5488,4,97,162,5488
5489,4,97,151,5489
5490,4,97,172,5490
5491,4,97,157,5491
5492,4,97,164,5492
5493,4,97,155,5493
5494,4,97,165,5494
5495,4,97,164,5495
5496,4,97,153,5496
5497,4,97,158,5497
5498,4,97,154,5498
5499,4,97,159,5499
5500,4,97,162,5500
5501,4,97,158,5501
5502,4,97,173,5502
5503,4,97,165,5503
5504,4,97,166,5504
5505,4,97,162,5505
5506,4,97,168,5506
5507,4,97,170,5507
5508,4,97,160,5508
5509,4,97,154,5509
5510,4,97,173,5510
5511,4,97,171,5511
5512,4,97,154,5512
5513,4,97,171,5513
5514,4,97,173,5514
5515,4,97,166,5515
5516,4,97,168,5516
5517,4,97,159,5517
5518,4,97,166,5518
5519,4,97,165,5519
5520,4,97,152,5520
5521,4,97,168,5521
5522,4,97,163,5522
5523,4,97,169,5523
5524,4,97,151,5524
5525,4,97,164,5525
5526,4,97,166,5526
5527,4,97,160,5527
5528,4,97,161,5528
5529,4,97,160,5529
5530,4,98,171,5530
5531,4,98,149,5531
5532,4,98,173,5532
5533,4,98,173,5533
5534,4,98,188,5534
5535,4,98,150,5535
5536,4,98,182,5536
5537,4,98,169,5537
5538,4,98,152,5538
5539,4,98,160,5539
5540,4,98,174,5540
5541,4,98,176,5541
5542,4,98,158,5542
5543,4,98,168,5543
5544,4,98,150,5544
5545,4,98,173,5545
5546,4,98,170,5546
5547,4,98,193,5547
5548,4,98,156,5548
5549,4,98,176,5549
5550,4,98,156,5550
5551,4,98,156,5551
5552,4,98,167,5552
5553,4,98,167,5553
5554,4,98,176,5554
5555,4,98,157,5555
5556,4,98,174,5556
5557,4,98,173,5557
5558,4,98,156,5558
5559,4,98,176,5559
5560,4,98,144,5560
5561,4,98,142,5561
5562,4,98,146,5562
5563,4,98,166,5563
5564,4,98,166,5564
5565,4,98,154,5565
5566,4,98,171,5566
5567,4,98,197,5567
5568,4,98,147,5568
5569,4,98,157,5569
5570,4,98,155,5570
5571,4,98,174,5571
5572,4,98,173,5572
5573,4,98,170,5573
5574,4,98,175,5574
5575,4,98,164,5575
5576,4,98,158,5576
5577,4,98,182,5577
5578,4,98,197,5578
5579,4,98,168,5579
5580,4,98,159,5580
5581,4,98,193,5581
5582,4,98,176,5582
5583,4,98,151,5583
5584,4,98,189,5584
5585,4,98,172,5585
5586,4,98,159,5586
5587,4,98,154,5587
5588,4,98,161,5588
5589,4,98,160,5589
5590,4,98,172,5590
5591,4,98,168,5591
5592,4,98,170,5592
5593,4,98,156,5593
5594,4,98,135,5594
5595,4,98,134,5595
5596,4,98,195,5596
5597,4,98,181,5597
5598,4,98,173,5598
5599,4,98,194,5599
5600,4,98,159,5600
5601,4,98,181,5601
5602,4,98,171,5602
5603,4,98,159,5603
5604,4,98,178,5604
5605,4,98,154,5605
5606,4,98,159,5606
5607,4,98,146,5607
5608,4,98,166,5608
5609,4,98,158,5609
5610,4,98,152,5610
5611,4,98,188,5611
5612,4,98,166,5612
5613,4,98,162,5613
5614,4,98,175,5614
5615,4,98,166,5615
5616,4,98,162,5616
5617,4,98,134,5617
5618,4,98,133,5618
5619,4,98,134,5619
5620,4,98,175,5620
5621,4,98,163,5621
5622,4,99,195,5622
5623,4,99,138,5623
5624,4,99,178,5624
5625,4,99,149,5625
5626,4,99,183,5626
5627,4,99,167,5627
5628,4,99,167,5628
5629,4,99,155,5629
5630,4,99,156,5630
5631,4,99,156,5631
5632,4,99,184,5632
5633,4,99,141,5633
5634,4,99,158,5634
5635,4,99,153,5635
5636,4,99,167,5636
5637,4,99,137,5637
5638,4,99,190,5638
5639,4,99,150,5639
5640,4,99,178,5640
5641,4,99,178,5641
5642,4,99,154,5642
5643,4,99,146,5643
5644,4,99,163,5644
5645,4,99,164,5645
5646,4,99,153,5646
5647,4,99,167,5647
5648,4,99,192,5648
5649,4,99,179,5649
5650,4,99,182,5650
5651,4,99,190,5651
5652,4,99,191,5652
5653,4,99,199,5653
5654,4,99,193,5654
5655,4,99,165,5655
5656,4,99,164,5656
5657,4,99,168,5657
5658,4,99,198,5658
5659,4,99,177,5659
5660,4,99,197,5660
5661,4,99,140,5661
5662,4,99,168,5662
5663,4,99,141,5663
5664,4,99,184,5664
5665,4,99,146,5665
5666,4,99,159,5666
5667,4,99,192,5667
5668,4,99,141,5668
5669,4,99,155,5669
5670,4,99,145,5670
5671,4,99,165,5671
5672,4,99,152,5672
5673,4,99,146,5673
5674,4,99,156,5674
5675,4,99,169,5675
5676,4,99,143,5676
5677,4,99,142,5677
5678,4,99,169,5678
5679,4,99,148,5679
5680,4,99,178,5680
5681,4,99,139,5681
5682,4,99,184,5682
5683,4,99,165,5683
5684,4,99,176,5684
5685,4,99,144,5685
5686,4,99,137,5686
5687,4,99,147,5687
5688,4,99,144,5688
5689,4,99,170,5689
5690,4,99,178,5690
5691,4,99,195,5691
5692,4,99,148,5692
5693,4,99,135,5693
5694,4,99,145,5694
5695,4,99,137,5695
5696,4,99,135,5696
5697,4,99,182,5697
5698,4,99,156,5698
5699,4,99,166,5699
5700,4,99,135,5700
5701,4,99,191,5701
5702,4,99,197,5702
5703,4,99,150,5703
5704,4,99,195,5704
5705,4,99,182,5705
5706,4,99,152,5706
5707,4,99,156,5707
5708,4,99,189,5708
5709,4,99,142,5709
5710,4,99,181,5710
5711,4,99,145,5711
5712,4,99,144,5712
5713,4,100,201,5713
5714,4,100,195,5714
5715,4,100,167,5715
5716,4,100,147,5716
5717,4,100,190,5717
5718,4,100,179,5718
5719,4,100,146,5719
5720,4,100,173,5720
5721,4,100,161,5721
5722,4,100,180,5722
5723,4,100,138,5723
5724,4,100,209,5724
5725,4,100,198,5725
5726,4,100,171,5726
5727,4,100,211,5727
5728,4,100,167,5728
5729,4,100,163,5729
5730,4,100,131,5730
5731,4,100,181,5731
5732,4,100,179,5732
5733,4,100,142,5733
5734,4,100,178,5734
5735,4,100,155,5735
5736,4,100,173,5736
5737,4,100,139,5737
5738,4,100,188,5738
5739,4,100,136,5739
5740,4,100,133,5740
5741,4,100,153,5741
5742,4,100,188,5742
5743,4,100,188,5743
5744,4,100,163,5744
5745,4,100,140,5745
5746,4,100,131,5746
5747,4,100,193,5747
5748,4,100,170,5748
5749,4,100,144,5749
5750,4,100,167,5750
5751,4,100,206,5751
5752,4,100,183,5752
5753,4,100,161,5753
5754,4,100,139,5754
5755,4,100,140,5755
5756,4,100,184,5756
5757,4,100,196,5757
5758,4,100,152,5758
5759,4,100,149,5759
5760,4,100,174,5760
5761,4,100,212,5761
5762,4,100,128,5762
5763,4,100,143,5763
5764,4,100,190,5764
5765,4,100,180,5765
5766,4,100,193,5766
5767,4,100,143,5767
5768,4,100,185,5768
5769,4,100,147,5769
5770,4,100,146,5770
5771,4,100,176,5771
5772,4,100,152,5772
5773,4,100,154,5773
5774,4,100,143,5774
5775,4,100,141,5775
5776,4,100,189,5776
5777,4,100,172,5777
5778,4,100,163,5778
5779,4,100,139,5779
5780,4,100,148,5780
5781,4,100,197,5781
5782,4,100,156,5782
5783,4,100,160,5783
5784,4,100,141,5784
5785,4,100,185,5785
5786,4,100,179,5786
5787,4,100,165,5787
5788,4,100,197,5788
5789,4,100,181,5789
5790,4,100,171,5790
5791,4,100,156,5791
5792,4,100,169,5792
5793,4,100,154,5793
5794,4,100,144,5794
5795,4,100,195,5795
5796,4,100,197,5796
5797,4,100,141,5797
5798,4,100,180,5798
5799,4,100,141,5799
5800,4,100,186,5800
5801,4,100,147,5801
5802,4,100,170,5802
5803,4,100,180,5803
5804,4,100,203,5804
5805,4,101,189,5805
5806,4,101,138,5806
5807,4,101,159,5807
5808,4,101,162,5808
5809,4,101,200,5809
5810,4,101,214,5810
5811,4,101,211,5811
5812,4,101,199,5812
5813,4,101,192,5813
5814,4,101,183,5814
5815,4,101,197,5815
5816,4,101,173,5816
5817,4,101,156,5817
5818,4,101,137,5818
5819,4,101,172,5819
5820,4,101,160,5820
5821,4,101,149,5821
5822,4,101,187,5822
5823,4,101,212,5823
5824,4,101,149,5824
5825,4,101,215,5825
5826,4,101,205,5826
5827,4,101,134,5827
5828,4,101,213,5828
5829,4,101,194,5829
5830,4,101,196,5830
5831,4,101,201,5831
5832,4,101,195,5832
5833,4,101,156,5833
5834,4,101,194,5834
5835,4,101,156,5835
5836,4,101,148,5836
5837,4,101,139,5837
5838,4,101,179,5838
5839,4,101,158,5839
5840,4,101,139,5840
5841,4,101,173,5841
5842,4,101,199,5842
5843,4,101,137,5843
5844,4,101,140,5844
5845,4,101,196,5845
5846,4,101,192,5846
5847,4,101,191,5847
5848,4,101,165,5848
5849,4,101,175,5849
5850,4,101,200,5850
5851,4,101,214,5851
5852,4,101,151,5852
5853,4,101,187,5853
5854,4,101,130,5854
5855,4,101,152,5855
5856,4,101,142,5856
5857,4,101,180,5857
5858,4,101,195,5858
5859,4,101,155,5859
5860,4,101,146,5860
5861,4,101,190,5861
5862,4,101,191,5862
5863,4,101,144,5863
5864,4,101,159,5864
5865,4,101,140,5865
5866,4,101,204,5866
5867,4,101,178,5867
5868,4,101,162,5868
5869,4,101,198,5869
5870,4,101,165,5870
5871,4,101,168,5871
5872,4,101,156,5872
5873,4,101,154,5873
5874,4,101,207,5874
5875,4,101,176,5875
5876,4,101,211,5876
5877,4,101,167,5877
5878,4,101,196,5878
5879,4,101,211,5879
5880,4,101,182,5880
5881,4,101,189,5881
5882,4,101,129,5882
5883,4,101,164,5883
5884,4,101,157,5884
5885,4,101,205,5885
5886,4,101,173,5886
5887,4,101,159,5887
5888,4,101,185,5888
5889,4,101,129,5889
5890,4,101,200,5890
5891,4,101,161,5891
5892,4,101,158,5892
5893,4,101,161,5893
5894,4,101,209,5894
5895,4,101,166,5895
5896,4,102,168,5896
5897,4,102,184,5897
5898,4,102,184,5898
5899,4,102,136,5899
5900,4,102,198,5900
5901,4,102,178,5901
5902,4,102,138,5902
5903,4,102,164,5903
5904,4,102,199,5904
5905,4,102,157,5905
5906,4,102,170,5906
5907,4,102,169,5907
5908,4,102,184,5908
5909,4,102,139,5909
5910,4,102,177,5910
5911,4,102,192,5911
5912,4,102,173,5912
5913,4,102,183,5913
5914,4,102,168,5914
5915,4,102,186,5915
5916,4,102,135,5916
5917,4,102,137,5917
5918,4,102,146,5918
5919,4,102,207,5919
5920,4,102,203,5920
5921,4,102,203,5921
5922,4,102,200,5922
5923,4,102,139,5923
5924,4,102,185,5924
5925,4,102,212,5925
5926,4,102,169,5926
5927,4,102,214,5927
5928,4,102,218,5928
5929,4,102,159,5929
5930,4,102,150,5930
5931,4,102,131,5931
5932,4,102,163,5932
5933,4,102,178,5933
5934,4,102,176,5934
5935,4,102,151,5935
5936,4,102,134,5936
5937,4,102,137,5937
5938,4,102,198,5938
5939,4,102,145,5939
5940,4,102,178,5940
5941,4,102,170,5941
5942,4,102,148,5942
5943,4,102,177,5943
5944,4,102,144,5944
5945,4,102,212,5945
5946,4,102,174,5946
5947,4,102,144,5947
5948,4,102,167,5948
5949,4,102,208,5949
5950,4,102,200,5950
5951,4,102,133,5951
5952,4,102,162,5952
5953,4,102,196,5953
5954,4,102,187,5954
5955,4,102,156,5955
5956,4,102,180,5956
5957,4,102,210,5957
5958,4,102,176,5958
5959,4,102,194,5959
5960,4,102,184,5960
5961,4,102,196,5961
5962,4,102,142,5962
5963,4,102,133,5963
5964,4,102,170,5964
5965,4,102,175,5965
5966,4,102,170,5966
5967,4,102,185,5967
5968,4,102,212,5968
5969,4,102,166,5969
5970,4,102,142,5970
5971,4,102,189,5971
5972,4,102,205,5972
5973,4,102,154,5973
5974,4,102,197,5974
5975,4,102,184,5975
5976,4,102,206,5976
5977,4,102,196,5977
5978,4,102,152,5978
5979,4,102,151,5979
5980,4,102,164,5980
5981,4,102,199,5981
5982,4,102,132,5982
5983,4,102,204,5983
5984,4,102,131,5984
5985,4,102,182,5985
5986,4,102,169,5986
5987,4,102,140,5987
5988,4,103,157,5988
5989,4,103,178,5989
5990,4,103,185,5990
